Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOG,MSFT,NFLX,AAPL,AMZN,GOOG,MSFT,NFLX,AAPL,AMZN,GOOG,MSFT,NFLX,AAPL,AMZN,GOOG,MSFT,NFLX,AAPL,AMZN,GOOG,MSFT,NFLX
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-26 14:30:00+00:00,277.80999755859375,230.51499938964844,318.2799987792969,483.239990234375,106.08999633789062,279.0474853515625,230.80999755859375,324.9849853515625,487.9700012207031,106.80000305175781,276.6300048828125,228.77000427246094,317.20001220703125,481.2099914550781,105.22000122070312,276.9599914550781,230.74000549316406,320.7799987792969,486.04998779296875,105.76000213623047,5086107,5841042,7913875,4843496,5155578
2025-11-26 15:30:00+00:00,279.0101013183594,231.0841064453125,319.635009765625,486.7854919433594,106.30000305175781,279.1400146484375,231.30999755859375,320.45831298828125,487.0050048828125,106.66999816894531,276.80999755859375,230.1199951171875,317.510009765625,483.29998779296875,106.04000091552734,277.7900085449219,230.51499938964844,318.2900085449219,483.30999755859375,106.08999633789062,2510611,2659243,2653850,1859391,2328286
2025-11-26 16:30:00+00:00,279.0790100097656,230.8800048828125,319.0899963378906,486.7900085449219,106.61000061035156,279.5299987792969,231.74740600585938,320.20599365234375,488.3030090332031,106.94999694824219,278.8699951171875,230.66000366210938,318.489990234375,486.3299865722656,106.02999877929688,279.0299987792969,231.0998992919922,319.6600036621094,486.8399963378906,106.30000305175781,2586354,2039562,1991156,1474580,1699400
2025-11-26 17:30:00+00:00,278.54998779296875,230.7100067138672,319.6300048828125,486.83160400390625,106.45500183105469,279.2900085449219,230.99000549316406,319.7900085449219,487.82000732421875,106.6500015258789,278.0950012207031,229.44000244140625,318.2699890136719,485.6300048828125,106.01000213623047,279.07000732421875,230.88330078125,319.0899963378906,486.8299865722656,106.625,1871279,2174338,1462437,1283809,1311396
2025-11-26 18:30:00+00:00,278.260009765625,229.56500244140625,319.1499938964844,486.82000732421875,106.21009826660156,278.581787109375,230.7449951171875,319.6700134277344,487.18499755859375,106.5250015258789,277.92498779296875,229.28939819335938,318.82000732421875,485.8500061035156,106.05000305175781,278.55999755859375,230.72430419921875,319.6300048828125,486.8299865722656,106.46219635009766,1426945,2207386,1134959,1100010,1083115
2025-11-26 19:30:00+00:00,278.0799865722656,229.42999267578125,319.6520080566406,487.25,105.86499786376953,278.94000244140625,229.7899932861328,319.7850036621094,487.67999267578125,106.33999633789062,278.010009765625,229.0449981689453,318.70001220703125,485.5899963378906,105.81999969482422,278.2601013183594,229.57000732421875,319.1700134277344,486.9179992675781,106.22000122070312,1953254,2275778,1298734,1214849,1436535
2025-11-26 20:30:00+00:00,277.4700012207031,229.1199951171875,320.2799987792969,485.489990234375,106.12000274658203,278.29998779296875,229.80999755859375,320.79998779296875,487.6300048828125,106.22000122070312,277.1499938964844,229.05999755859375,319.5,485.0,105.8499984741211,278.07000732421875,229.4199981689453,319.6499938964844,487.239990234375,105.86100006103516,9116002,2284974,1926714,1838870,1782615
2025-11-28 14:30:00+00:00,276.260009765625,231.47999572753906,318.0799865722656,490.5799865722656,107.44000244140625,278.23919677734375,232.2100067138672,326.8800048828125,491.79998779296875,107.55000305175781,276.0199890136719,230.22999572753906,317.40008544921875,486.6499938964844,106.25,277.260009765625,231.21499633789062,323.25,487.5950012207031,106.5,4040463,4867303,6500875,3707413,3326926
2025-11-28 15:30:00+00:00,276.25,231.94000244140625,317.4700012207031,491.29998779296875,107.44000244140625,276.9198913574219,232.5449981689453,319.4967041015625,492.6300048828125,107.88999938964844,275.989990234375,231.22000122070312,316.94000244140625,490.54998779296875,107.12000274658203,276.2900085449219,231.47999572753906,318.1199035644531,490.5799865722656,107.43499755859375,1743837,2371103,2420683,1310232,1870904
2025-11-28 16:30:00+00:00,277.04998779296875,232.10450744628906,319.7200012207031,491.1449890136719,107.5250015258789,277.16009521484375,232.8800048828125,320.1050109863281,492.4200134277344,107.94000244140625,275.98651123046875,231.8699951171875,317.2101135253906,490.8900146484375,107.37999725341797,276.2449951171875,231.93499755859375,317.45001220703125,491.3399963378906,107.44000244140625,1791406,2322322,1624828,1045697,1473899
2025-12-01 14:30:00+00:00,278.14208984375,232.8800048828125,317.010009765625,486.79998779296875,107.91000366210938,278.7699890136719,235.7969970703125,319.6300048828125,488.7591857910156,108.43000030517578,276.1400146484375,232.60000610351562,314.4100036621094,484.6474914550781,106.30999755859375,278.1499938964844,233.21499633789062,317.2699890136719,487.9599914550781,106.5,5114373,7486323,5378317,3532361,3141668
2025-12-01 15:30:00+00:00,277.9200134277344,233.97000122070312,316.81500244140625,488.30499267578125,108.38009643554688,278.4801025390625,234.3614044189453,318.6300048828125,489.0174865722656,108.73999786376953,277.30499267578125,232.25,315.4700012207031,485.7001037597656,107.72000122070312,278.1000061035156,232.8699951171875,316.9800109863281,486.7900085449219,107.90499877929688,1731132,3030989,1936805,1278138,1918590
2025-12-01 16:30:00+00:00,279.7705078125,234.36500549316406,317.82501220703125,488.9100036621094,108.55999755859375,279.8900146484375,234.47000122070312,318.3299865722656,489.8598937988281,108.80500030517578,277.8900146484375,233.88999938964844,316.78009033203125,487.6600036621094,108.30999755859375,277.8999938964844,233.97000122070312,316.9049987792969,488.2900085449219,108.4000015258789,2091919,2172750,1200955,785583,1236410
2025-12-01 17:30:00+00:00,280.58819580078125,234.96009826660156,317.2817077636719,488.6650085449219,108.90660095214844,280.6400146484375,235.22999572753906,318.4779968261719,489.3900146484375,109.13999938964844,279.4599914550781,234.16000366210938,317.2250061035156,488.4949951171875,108.4749984741211,279.7749938964844,234.36000061035156,317.80999755859375,488.8900146484375,108.55999755859375,2222347,2276578,1157280,787685,1329305
2025-12-01 18:30:00+00:00,280.8900146484375,234.17999267578125,316.2300109863281,487.8599853515625,108.61000061035156,281.2200012207031,235.49000549316406,317.989990234375,489.05999755859375,108.93000030517578,280.45001220703125,234.0989990234375,315.9117126464844,487.7699890136719,108.52999877929688,280.590087890625,234.97999572753906,317.32000732421875,488.6700134277344,108.9000015258789,2919865,2549868,1335415,822496,984482
2025-12-01 19:30:00+00:00,281.9100036621094,234.4781951904297,316.71990966796875,487.80999755859375,109.05999755859375,281.94000244140625,234.55999755859375,316.8346862792969,487.94989013671875,109.18000030517578,280.7099914550781,233.52000427246094,315.510009765625,486.760009765625,108.44000244140625,280.8800048828125,234.16000366210938,316.239990234375,487.8399963378906,108.5999984741211,2916696,2132741,1291824,898825,1425883
2025-12-01 20:30:00+00:00,283.32000732421875,233.9499969482422,315.2300109863281,486.8299865722656,109.19000244140625,283.4100036621094,234.5500030517578,316.75,488.1300048828125,109.33000183105469,281.7300109863281,233.3300018310547,314.0400085449219,485.6700134277344,108.73580169677734,281.9200134277344,234.49000549316406,316.69000244140625,487.80999755859375,109.05500030517578,5357873,2877925,2541283,1956383,2409885
2025-12-02 14:30:00+00:00,284.57000732421875,234.72000122070312,316.5769958496094,490.5249938964844,108.16500091552734,285.3089904785156,235.77000427246094,318.6000061035156,491.510009765625,109.04000091552734,282.7300109863281,234.0500030517578,314.7070007324219,486.32000732421875,107.94999694824219,283.0,235.5,316.8999938964844,487.25,108.5,7878173,7353094,3727937,2714639,3856657
2025-12-02 15:30:00+00:00,285.5400085449219,234.39010620117188,314.860107421875,489.6000061035156,107.92500305175781,287.3999938964844,238.97000122070312,318.4800109863281,492.2799987792969,108.62999725341797,284.1499938964844,234.2100067138672,314.2200012207031,489.4512939453125,107.81999969482422,284.5400085449219,234.72000122070312,316.5880126953125,490.54998779296875,108.16000366210938,6214915,8194657,2203455,1563473,1887054
2025-12-02 16:30:00+00:00,285.8699951171875,236.19000244140625,315.989990234375,493.2099914550781,108.44999694824219,285.9999084472656,236.39999389648438,316.20001220703125,493.4999084472656,108.44999694824219,284.8299865722656,233.5500030517578,314.40008544921875,489.0400085449219,107.5199966430664,285.5400085449219,234.39999389648438,314.80999755859375,489.5799865722656,107.91999816894531,2847056,4089566,1186186,1011496,1634196
2025-12-02 17:30:00+00:00,285.2149963378906,235.16000366210938,316.5,490.0899963378906,108.95999908447266,286.3399963378906,236.32000732421875,316.70001220703125,493.45001220703125,109.16999816894531,284.94000244140625,234.66600036621094,314.45001220703125,489.6700134277344,108.45149993896484,285.8800048828125,236.1999969482422,316.010009765625,493.2149963378906,108.45999908447266,2725658,2161045,1275012,1015404,1377594
2025-12-02 18:30:00+00:00,285.625,234.9821014404297,316.8843078613281,489.8485107421875,109.31999969482422,286.1300048828125,235.33999633789062,317.2699890136719,490.6799011230469,109.45999908447266,285.0150146484375,234.5399932861328,316.05999755859375,489.1449890136719,108.76000213623047,285.20001220703125,235.14999389648438,316.42999267578125,490.07000732421875,108.95500183105469,2146948,1748362,777753,796441,1523039
2025-12-02 19:30:00+00:00,286.239990234375,235.5,316.0,490.2300109863281,109.54000091552734,286.82000732421875,235.5800018310547,317.260009765625,490.4800109863281,109.62999725341797,285.5801086425781,234.75999450683594,315.739990234375,489.5799865722656,109.2750015258789,285.6000061035156,234.97999572753906,316.80999755859375,489.80999755859375,109.31999969482422,2898388,1942265,819999,780550,1194338
2025-12-02 20:30:00+00:00,286.2300109863281,234.3699951171875,316.07000732421875,490.05999755859375,109.33499908447266,286.6099853515625,235.64999389648438,316.30999755859375,490.82000732421875,109.7300033569336,285.7099914550781,234.28500366210938,315.30999755859375,488.5299987792969,109.16000366210938,286.239990234375,235.5,315.9599914550781,490.2300109863281,109.54499816894531,3132652,2719153,1187811,1093944,1879108
2025-12-03 14:30:00+00:00,287.34051513671875,231.39999389648438,317.9150085449219,478.32000732421875,102.86499786376953,288.6099853515625,233.3800048828125,319.1600036621094,479.95989990234375,106.87000274658203,285.8999938964844,230.63999938964844,314.2799987792969,475.20001220703125,102.02999877929688,286.20001220703125,233.35000610351562,316.05999755859375,476.2900085449219,106.57499694824219,6627228,7330773,3546038,7007422,23302553
2025-12-03 15:30:00+00:00,286.4100036621094,232.18069458007812,319.5350036621094,480.1300048828125,103.50499725341797,287.5899963378906,233.19000244140625,320.44049072265625,484.239990234375,103.73999786376953,285.75,231.0,317.4419860839844,478.18109130859375,102.51000213623047,287.32000732421875,231.3800048828125,317.8900146484375,478.32000732421875,102.87000274658203,3581593,3572833,2686121,4823205,34197941
2025-12-03 16:30:00+00:00,286.385009765625,232.47000122070312,320.67999267578125,482.4200134277344,103.80000305175781,286.82000732421875,232.7899932861328,321.25,482.42999267578125,103.83999633789062,285.5,231.84500122070312,319.3949890136719,479.4700012207031,103.20999908447266,286.4200134277344,232.2100067138672,319.510009765625,480.07000732421875,103.50499725341797,2126959,1757102,1901138,1867393,2795629
2025-12-03 17:30:00+00:00,285.6792907714844,231.9600067138672,321.5050048828125,481.70001220703125,103.56500244140625,286.44000244140625,232.63499450683594,321.8320007324219,483.82989501953125,103.81999969482422,285.3399963378906,231.89999389648438,320.20001220703125,481.45001220703125,103.3499984741211,286.3500061035156,232.47000122070312,320.6099853515625,482.3999938964844,103.80000305175781,2127386,1609332,1116778,1312554,42009882
2025-12-03 18:30:00+00:00,285.2099914550781,231.92489624023438,320.8599853515625,481.7300109863281,103.39990234375,285.94000244140625,232.4250030517578,322.0400085449219,481.9599914550781,103.66449737548828,284.8843078613281,231.8000030517578,320.82000732421875,480.239990234375,103.08000183105469,285.67999267578125,231.97999572753906,321.6199951171875,481.7699890136719,103.56999969482422,1618603,1532776,1158009,1141313,2592187
2025-12-03 19:30:00+00:00,284.4754943847656,232.50999450683594,321.5899963378906,482.3450012207031,104.27999877929688,285.2499084472656,232.64999389648438,321.79998779296875,483.19000244140625,104.27999877929688,284.2749938964844,231.72999572753906,320.3915100097656,481.635009765625,103.33999633789062,285.2300109863281,231.9199981689453,320.8599853515625,481.7300109863281,103.3949966430664,2720696,1833156,934691,1130827,27036890
